,Open,High,Low,Close,Adj Close,Volume,MA3,MA5
2006-01-11,13860.0,13960.0,13580.0,13680.0,9796.3115234375,17463600,13813.333333333334,13740.0
2006-01-12,13680.0,13840.0,13620.0,13720.0,9824.958984375,20117150,13806.666666666666,13768.0
2006-01-13,13540.0,13880.0,13360.0,13840.0,9910.890625,23698600,13746.666666666666,13800.0
2006-01-16,14000.0,14140.0,13920.0,14120.0,10111.3984375,19141550,13893.333333333334,13876.0
2006-01-17,14140.0,14420.0,13940.0,13940.0,9982.501953125,21328900,13966.666666666666,13860.0
2006-01-18,13700.0,13780.0,13460.0,13600.0,9739.0244140625,30346800,13886.666666666666,13844.0
2006-01-19,13640.0,13900.0,13600.0,13800.0,9882.248046875,19527000,13780.0,13860.0
2006-01-20,14040.0,14160.0,13700.0,13740.0,9839.2822265625,23040500,13713.333333333334,13840.0
2006-01-23,13540.0,13900.0,13420.0,13700.0,9810.638671875,26815250,13746.666666666666,13756.0
2006-01-24,13660.0,14000.0,13600.0,13940.0,9982.501953125,29027200,13793.333333333334,13756.0
2006-01-25,14180.0,14400.0,14100.0,14220.0,10183.0068359375,29240350,13953.333333333334,13880.0
2006-01-26,14280.0,14360.0,14100.0,14340.0,10268.9443359375,18556250,14166.666666666666,13988.0
2006-01-27,14400.0,14480.0,14260.0,14400.0,10311.9091796875,15678300,14320.0,14120.0
2006-01-31,14460.0,14820.0,14380.0,14800.0,10598.3515625,22323350,14513.333333333334,14340.0
2006-02-01,14700.0,14860.0,14460.0,14580.0,10440.8125,22008350,14593.333333333334,14468.0
2006-02-02,14760.0,14780.0,14400.0,14500.0,10383.5205078125,19091550,14626.666666666666,14524.0
2006-02-03,14360.0,14360.0,14040.0,14080.0,10082.75390625,22207700,14386.666666666666,14472.0
2006-02-06,14000.0,14120.0,13860.0,14120.0,10111.3984375,21292250,14233.333333333334,14416.0
2006-02-07,14180.0,14600.0,14120.0,14120.0,10111.3984375,16585550,14106.666666666666,14280.0
2006-02-08,14000.0,14180.0,13700.0,13820.0,9896.5693359375,19114600,14020.0,14128.0
2006-02-09,13920.0,13940.0,13740.0,13860.0,9925.212890625,18383250,13933.333333333334,14000.0
2006-02-10,13840.0,13920.0,13580.0,13740.0,9839.2822265625,21849750,13806.666666666666,13932.0
2006-02-13,13720.0,13740.0,13360.0,13500.0,9667.4169921875,24189900,13700.0,13808.0
2006-02-14,13400.0,13540.0,13260.0,13460.0,9638.7744140625,25982850,13566.666666666666,13676.0
2006-02-15,13560.0,13560.0,13080.0,13080.0,9366.6513671875,33419850,13346.666666666666,13528.0
2006-02-16,13020.0,13140.0,12920.0,13140.0,9409.615234375,24749200,13226.666666666666,13384.0
2006-02-17,13220.0,13480.0,13200.0,13460.0,9638.7744140625,21790650,13226.666666666666,13328.0
2006-02-20,13360.0,13680.0,13340.0,13660.0,9781.994140625,16332050,13420.0,13360.0
2006-02-21,13640.0,13660.0,13400.0,13460.0,9638.7744140625,17356300,13526.666666666666,13360.0
2006-02-22,13380.0,13580.0,13260.0,13400.0,9595.806640625,24953700,13506.666666666666,13424.0
2006-02-23,13420.0,13680.0,13420.0,13620.0,9753.345703125,16389950,13493.333333333334,13520.0
2006-02-24,13560.0,13640.0,13500.0,13540.0,9696.05859375,14116450,13520.0,13536.0
2006-02-27,13560.0,13820.0,13540.0,13820.0,9896.5693359375,11793500,13660.0,13568.0
2006-02-28,13880.0,13960.0,13660.0,13740.0,9839.2822265625,12647050,13700.0,13624.0
2006-03-02,13920.0,14000.0,13680.0,13860.0,9925.212890625,15105700,13806.666666666666,13716.0
2006-03-03,13640.0,13680.0,13000.0,13080.0,9366.6513671875,37932400,13560.0,13608.0
2006-03-06,13120.0,13160.0,12980.0,13160.0,9423.9404296875,22717900,13366.666666666666,13532.0
2006-03-07,13000.0,13040.0,12540.0,12600.0,9022.9228515625,39482000,12946.666666666666,13288.0
2006-03-08,12300.0,12520.0,12160.0,12460.0,8922.66796875,49381050,12740.0,13032.0
2006-03-09,12320.0,12580.0,12220.0,12360.0,8851.0517578125,38599000,12473.333333333334,12732.0
2006-03-10,12280.0,12640.0,12280.0,12440.0,8908.3447265625,28422100,12420.0,12604.0
2006-03-13,12580.0,12640.0,12480.0,12640.0,9051.564453125,19012200,12480.0,12500.0
2006-03-14,12560.0,12640.0,12380.0,12480.0,8936.9892578125,17767050,12520.0,12476.0
2006-03-15,12580.0,12740.0,12560.0,12600.0,9022.9228515625,19438500,12573.333333333334,12504.0
2006-03-16,12740.0,12820.0,12620.0,12640.0,9051.564453125,14018000,12573.333333333334,12560.0
2006-03-17,12580.0,12800.0,12440.0,12740.0,9123.1728515625,13567500,12660.0,12620.0
2006-03-20,12780.0,12800.0,12560.0,12780.0,9151.8212890625,9950600,12720.0,12648.0
2006-03-21,12760.0,12800.0,12600.0,12680.0,9080.2109375,11453100,12733.333333333334,12688.0
2006-03-22,12500.0,12540.0,12180.0,12280.0,8793.76953125,30051700,12580.0,12624.0
2006-03-23,12280.0,12380.0,12080.0,12160.0,8707.8330078125,25534150,12373.333333333334,12528.0
2006-03-24,12160.0,12240.0,12100.0,12180.0,8722.1611328125,17171750,12206.666666666666,12416.0
2006-03-27,12100.0,12580.0,12100.0,12500.0,8951.314453125,19508950,12280.0,12360.0
2006-03-28,12320.0,12600.0,12320.0,12560.0,8994.27734375,15167900,12413.333333333334,12336.0
2006-03-29,12420.0,12520.0,12300.0,12520.0,8965.630859375,15189400,12526.666666666666,12384.0
2006-03-30,12640.0,12680.0,12360.0,12460.0,8922.66796875,14663350,12513.333333333334,12444.0
2006-03-31,12400.0,12600.0,12360.0,12600.0,9022.9228515625,20635450,12526.666666666666,12528.0
2006-04-03,12720.0,12960.0,12640.0,12880.0,9223.4326171875,20549650,12646.666666666666,12604.0
2006-04-04,12920.0,13120.0,12860.0,13060.0,9352.3291015625,19369350,12846.666666666666,12704.0
2006-04-05,13100.0,13220.0,12900.0,12980.0,9295.04296875,12634700,12973.333333333334,12796.0
2006-04-06,13180.0,13320.0,13060.0,13160.0,9423.9404296875,22420200,13066.666666666666,12936.0
2006-04-07,13160.0,13200.0,12960.0,13080.0,9366.6513671875,17596300,13073.333333333334,13032.0
2006-04-10,12900.0,12980.0,12740.0,12840.0,9194.78515625,20369150,13026.666666666666,13024.0
2006-04-11,12740.0,12800.0,12520.0,12700.0,9094.5341796875,15767900,12873.333333333334,12952.0
2006-04-12,12640.0,12660.0,12520.0,12600.0,9022.9228515625,12271800,12713.333333333334,12876.0
2006-04-13,12520.0,12760.0,12500.0,12740.0,9123.1728515625,21813050,12680.0,12792.0
2006-04-14,12760.0,13280.0,12700.0,13120.0,9395.2958984375,32653200,12820.0,12800.0
2006-04-17,13200.0,13220.0,12900.0,12980.0,9295.04296875,13798350,12946.666666666666,12828.0
2006-04-18,12960.0,13200.0,12880.0,13160.0,9423.9404296875,20338250,13086.666666666666,12920.0
2006-04-19,13460.0,13500.0,13260.0,13300.0,9524.193359375,21183350,13146.666666666666,13060.0
2006-04-20,13300.0,13440.0,13220.0,13260.0,9495.5517578125,17605300,13240.0,13164.0
2006-04-21,13400.0,13940.0,13340.0,13800.0,9882.248046875,40474150,13453.333333333334,13300.0
2006-04-24,13800.0,13800.0,13400.0,13460.0,9638.7744140625,31490750,13506.666666666666,13396.0
2006-04-25,13160.0,13440.0,13060.0,13200.0,9452.5849609375,28671400,13486.666666666666,13404.0
2006-04-26,13200.0,13360.0,13080.0,13360.0,9567.1640625,22000500,13340.0,13416.0
2006-04-27,13360.0,13400.0,13160.0,13280.0,9509.87109375,19383250,13280.0,13420.0
2006-04-28,13240.0,13240.0,12860.0,12880.0,9223.4326171875,27901900,13173.333333333334,13236.0
2006-05-02,12880.0,13020.0,12640.0,12980.0,9295.04296875,27714750,13046.666666666666,13140.0
2006-05-03,12980.0,13120.0,12780.0,12780.0,9151.8212890625,21147150,12880.0,13056.0
2006-05-04,12780.0,12940.0,12700.0,12920.0,9252.07421875,17803750,12893.333333333334,12968.0
2006-05-08,13100.0,13240.0,13020.0,13100.0,9380.9736328125,17595050,12933.333333333334,12932.0
2006-05-09,13160.0,13360.0,13140.0,13220.0,9466.9052734375,18637850,13080.0,13000.0
2006-05-10,13220.0,13300.0,13040.0,13100.0,9380.9736328125,17858600,13140.0,13024.0
2006-05-11,13140.0,13260.0,13060.0,13260.0,9495.5517578125,18471150,13193.333333333334,13120.0
2006-05-12,13200.0,13200.0,12820.0,13080.0,9366.6513671875,24975900,13146.666666666666,13152.0
2006-05-15,12920.0,13000.0,12780.0,13000.0,9309.3623046875,28216750,13113.333333333334,13132.0
2006-05-16,12960.0,13000.0,12740.0,12820.0,9180.46484375,22209700,12966.666666666666,13052.0
2006-05-17,12840.0,13200.0,12840.0,13100.0,9380.9736328125,22440100,12973.333333333334,13052.0
2006-05-18,12760.0,12880.0,12660.0,12820.0,9180.46484375,22060000,12913.333333333334,12964.0
2006-05-19,12840.0,12880.0,12620.0,12760.0,9137.4970703125,20910000,12893.333333333334,12900.0
2006-05-22,12840.0,12880.0,12620.0,12760.0,9137.4970703125,22223550,12780.0,12852.0
2006-05-23,12300.0,12660.0,12220.0,12600.0,9022.9228515625,29837200,12706.666666666666,12808.0
2006-05-24,12600.0,12680.0,12300.0,12600.0,9022.9228515625,27036100,12653.333333333334,12708.0
2006-05-25,12580.0,12620.0,12300.0,12300.0,8808.0908203125,24470000,12500.0,12604.0
2006-05-26,12520.0,12640.0,12340.0,12420.0,8894.0224609375,23180950,12440.0,12536.0
2006-05-29,12440.0,12540.0,12400.0,12440.0,8908.3447265625,14920000,12386.666666666666,12472.0
2006-05-30,12440.0,12480.0,12240.0,12260.0,8779.4462890625,20915300,12373.333333333334,12404.0
2006-05-31,12440.0,12540.0,12400.0,12440.0,8908.3447265625,15162550,12380.0,12372.0
2006-06-01,12140.0,12320.0,12020.0,12120.0,8679.1904296875,29650600,12273.333333333334,12336.0
2006-06-02,12220.0,12360.0,12120.0,12280.0,8793.76953125,19403200,12280.0,12308.0
2006-06-05,12360.0,12380.0,12200.0,12260.0,8779.4462890625,15993450,12220.0,12272.0
2006-06-07,11920.0,12100.0,11920.0,12000.0,8593.259765625,30545950,12180.0,12220.0
2006-06-08,11980.0,11980.0,11500.0,11540.0,8263.8505859375,41207100,11933.333333333334,12040.0
2006-06-09,11560.0,11660.0,11460.0,11500.0,8235.208984375,30558000,11680.0,11916.0
2006-06-12,11520.0,11520.0,11260.0,11480.0,8220.8837890625,21498400,11506.666666666666,11756.0
2006-06-13,11200.0,11220.0,10960.0,10980.0,7862.830078125,41305250,11320.0,11500.0
2006-06-14,10880.0,11220.0,10820.0,11060.0,7920.1201171875,32644700,11173.333333333334,11312.0
2006-06-15,11280.0,11280.0,11060.0,11100.0,7948.7646484375,18344000,11046.666666666666,11224.0
2006-06-16,11520.0,11540.0,11300.0,11420.0,8177.9189453125,28129000,11193.333333333334,11208.0
2006-06-19,11420.0,11520.0,11220.0,11300.0,8091.9853515625,20069800,11273.333333333334,11172.0
2006-06-20,11260.0,11320.0,11040.0,11120.0,7963.0859375,19583950,11280.0,11200.0
2006-06-21,11120.0,11280.0,11100.0,11140.0,7977.40478515625,13499300,11186.666666666666,11216.0
2006-06-22,11300.0,11440.0,11200.0,11320.0,8106.30908203125,22982200,11193.333333333334,11260.0
2006-06-23,11300.0,11420.0,11220.0,11360.0,8134.9501953125,14896500,11273.333333333334,11248.0
2006-06-26,11400.0,11700.0,11400.0,11640.0,8335.4609375,22351250,11440.0,11316.0
2006-06-27,11700.0,11800.0,11660.0,11660.0,8349.78125,15767750,11553.333333333334,11424.0
2006-06-28,11500.0,11600.0,11420.0,11600.0,8306.81640625,18377100,11633.333333333334,11516.0
2006-06-29,11700.0,11840.0,11680.0,11800.0,8457.330078125,15998850,11686.666666666666,11612.0
2006-06-30,12140.0,12180.0,12040.0,12060.0,8643.67578125,29176450,11820.0,11752.0
2006-07-03,12140.0,12220.0,12080.0,12100.0,8672.3447265625,12593400,11986.666666666666,11844.0
2006-07-04,12220.0,12240.0,12020.0,12020.0,8615.0087890625,9270000,12060.0,11916.0
2006-07-05,11700.0,12100.0,11700.0,12060.0,8643.67578125,13375000,12060.0,12008.0
2006-07-06,11860.0,12000.0,11800.0,11960.0,8572.001953125,17500000,12013.333333333334,12040.0
2006-07-07,12020.0,12120.0,12000.0,12020.0,8615.0087890625,14365000,12013.333333333334,12032.0
2006-07-10,11880.0,12140.0,11780.0,12120.0,8686.6787109375,17315000,12033.333333333334,12036.0
2006-07-11,11880.0,12240.0,11880.0,12160.0,8715.3486328125,16385000,12100.0,12064.0
2006-07-12,12120.0,12240.0,11980.0,12160.0,8715.3486328125,23300000,12146.666666666666,12084.0
2006-07-13,12000.0,12180.0,11900.0,12000.0,8600.6748046875,22835000,12106.666666666666,12092.0
2006-07-14,11740.0,11820.0,11640.0,11680.0,8371.3203125,24250000,11946.666666666666,12024.0
2006-07-18,11520.0,11680.0,11520.0,11640.0,8342.650390625,14245000,11773.333333333334,11928.0
2006-07-19,11600.0,11760.0,11600.0,11600.0,8313.9853515625,11125000,11640.0,11816.0
2006-07-20,11880.0,11960.0,11800.0,11960.0,8572.001953125,21960000,11733.333333333334,11776.0
2006-07-21,11820.0,11940.0,11800.0,11880.0,8514.662109375,8896300,11813.333333333334,11752.0
2006-07-24,11740.0,11880.0,11660.0,11800.0,8457.330078125,14934950,11880.0,11776.0
2006-07-25,11920.0,12040.0,11880.0,11960.0,8572.001953125,15877650,11880.0,11840.0
2006-07-26,11960.0,12080.0,11920.0,11980.0,8586.33984375,7650000,11913.333333333334,11916.0
2006-07-27,11980.0,12100.0,11880.0,12080.0,8658.0107421875,14995000,12006.666666666666,11940.0
2006-07-28,12000.0,12080.0,11940.0,12020.0,8615.0087890625,9564450,12026.666666666666,11968.0
2006-07-31,12200.0,12280.0,12160.0,12160.0,8715.3486328125,23415250,12086.666666666666,12040.0
2006-08-01,12180.0,12300.0,12100.0,12100.0,8672.3447265625,13372450,12093.333333333334,12068.0
2006-08-02,12060.0,12280.0,12040.0,12160.0,8715.3486328125,10944800,12140.0,12104.0
2006-08-03,12360.0,12380.0,12200.0,12200.0,8744.0146484375,12565450,12153.333333333334,12128.0
2006-08-04,12240.0,12340.0,12240.0,12300.0,8815.6884765625,8121450,12220.0,12184.0
2006-08-07,12380.0,12380.0,12080.0,12120.0,8686.6787109375,15051350,12206.666666666666,12176.0
2006-08-08,12100.0,12340.0,12100.0,12300.0,8815.6884765625,13598300,12240.0,12216.0
2006-08-09,12300.0,12460.0,12180.0,12320.0,8830.025390625,15112800,12246.666666666666,12248.0
2006-08-10,12320.0,12400.0,12180.0,12240.0,8772.689453125,15694950,12286.666666666666,12256.0
2006-08-11,12340.0,12440.0,12140.0,12140.0,8701.01171875,16574950,12233.333333333334,12224.0
2006-08-14,12200.0,12220.0,12000.0,12100.0,8672.3447265625,17105950,12160.0,12220.0
2006-08-16,12360.0,12440.0,12280.0,12360.0,8858.6904296875,19587150,12200.0,12232.0
2006-08-17,12600.0,12940.0,12580.0,12880.0,9231.38671875,38826150,12446.666666666666,12344.0
2006-08-18,13000.0,13300.0,12940.0,13120.0,9403.4033203125,37509050,12786.666666666666,12520.0
2006-08-21,13200.0,13360.0,13100.0,13140.0,9417.734375,17145000,13046.666666666666,12720.0
2006-08-22,12960.0,13160.0,12960.0,13160.0,9432.072265625,19445000,13140.0,12932.0
2006-08-23,13080.0,13160.0,12880.0,12920.0,9260.0546875,14711500,13073.333333333334,13044.0
2006-08-24,12780.0,12820.0,12620.0,12720.0,9116.71484375,17782500,12933.333333333334,13012.0
2006-08-25,12840.0,13020.0,12780.0,12920.0,9260.0546875,15981600,12853.333333333334,12972.0
2006-08-28,13000.0,13040.0,12860.0,12860.0,9217.052734375,10722200,12833.333333333334,12916.0
2006-08-29,13040.0,13220.0,13000.0,13180.0,9446.4033203125,15312250,12986.666666666666,12920.0
2006-08-30,13200.0,13220.0,12980.0,13100.0,9389.064453125,13979500,13046.666666666666,12956.0
2006-08-31,13080.0,13240.0,13000.0,13000.0,9317.396484375,20178950,13093.333333333334,13012.0
2006-09-01,13040.0,13140.0,12980.0,13060.0,9360.3974609375,8951400,13053.333333333334,13040.0
2006-09-04,13240.0,13240.0,13100.0,13160.0,9432.072265625,8986350,13073.333333333334,13100.0
2006-09-05,13120.0,13200.0,13040.0,13160.0,9432.072265625,7216450,13126.666666666666,13096.0
2006-09-06,13160.0,13160.0,13020.0,13080.0,9374.734375,7866200,13133.333333333334,13092.0
2006-09-07,12920.0,13020.0,12860.0,12980.0,9303.0634765625,10126650,13073.333333333334,13088.0
2006-09-08,12880.0,13000.0,12880.0,12940.0,9274.392578125,7533050,13000.0,13064.0
2006-09-11,12940.0,12980.0,12660.0,12720.0,9116.71484375,18312850,12880.0,12976.0
2006-09-12,12760.0,12840.0,12580.0,12640.0,9059.373046875,17687250,12766.666666666666,12872.0
2006-09-13,12800.0,12900.0,12740.0,12840.0,9202.7197265625,24360250,12733.333333333334,12824.0
2006-09-14,12840.0,13100.0,12820.0,13100.0,9389.064453125,31021950,12860.0,12848.0
2006-09-15,13060.0,13160.0,13020.0,13120.0,9403.4033203125,11988600,13020.0,12884.0
2006-09-18,13140.0,13580.0,13140.0,13460.0,9647.0908203125,26352850,13226.666666666666,13032.0
2006-09-19,13460.0,13560.0,13420.0,13440.0,9632.7529296875,12795650,13340.0,13192.0
2006-09-20,13260.0,13380.0,13180.0,13340.0,9561.080078125,14816350,13413.333333333334,13292.0
2006-09-21,13480.0,13540.0,13280.0,13300.0,9532.4111328125,13060450,13360.0,13332.0
2006-09-22,13160.0,13220.0,13040.0,13080.0,9374.734375,11768200,13240.0,13324.0
2006-09-25,13000.0,13160.0,12960.0,13060.0,9360.3974609375,12493150,13146.666666666666,13244.0
2006-09-26,13080.0,13160.0,12920.0,13020.0,9331.7314453125,12855500,13053.333333333334,13160.0
2006-09-27,13100.0,13260.0,13100.0,13260.0,9503.7431640625,15073400,13113.333333333334,13144.0
2006-09-28,13240.0,13440.0,13200.0,13360.0,9575.416015625,17199900,13213.333333333334,13156.0
2006-09-29,13380.0,13440.0,13220.0,13280.0,9518.0771484375,10884050,13300.0,13196.0
2006-10-02,13180.0,13380.0,13180.0,13300.0,9532.4111328125,13336800,13313.333333333334,13244.0
2006-10-04,13180.0,13200.0,12940.0,12960.0,9288.7265625,19646300,13180.0,13232.0
2006-10-09,13040.0,13140.0,12500.0,12700.0,9102.3798828125,28756900,12986.666666666666,13120.0
2006-10-10,12840.0,13000.0,12800.0,12840.0,9202.7197265625,9863750,12833.333333333334,13016.0
2006-10-11,12700.0,12880.0,12660.0,12820.0,9188.3857421875,10532750,12786.666666666666,12924.0
2006-10-12,12720.0,12900.0,12680.0,12780.0,9159.71875,17850550,12813.333333333334,12820.0
2006-10-13,12900.0,12960.0,12840.0,12880.0,9231.38671875,13492650,12826.666666666666,12804.0
2006-10-16,13040.0,13160.0,12920.0,13000.0,9317.396484375,16781050,12886.666666666666,12864.0
2006-10-17,13000.0,13020.0,12840.0,12940.0,9274.392578125,9174650,12940.0,12884.0
2006-10-18,12820.0,12880.0,12720.0,12840.0,9202.7197265625,16155300,12926.666666666666,12888.0
2006-10-19,12900.0,12960.0,12640.0,12720.0,9116.71484375,16716600,12833.333333333334,12876.0
2006-10-20,12700.0,12760.0,12580.0,12640.0,9059.373046875,23209700,12733.333333333334,12828.0
2006-10-23,12620.0,12620.0,12400.0,12500.0,8959.0380859375,21650650,12620.0,12728.0
2006-10-24,12600.0,12660.0,12460.0,12540.0,8987.7021484375,18173600,12560.0,12648.0
2006-10-25,12480.0,12620.0,12420.0,12500.0,8959.0380859375,17740950,12513.333333333334,12580.0
2006-10-26,12540.0,12680.0,12500.0,12580.0,9016.375,16658100,12540.0,12552.0
2006-10-27,12580.0,12580.0,12320.0,12400.0,8887.361328125,22082550,12493.333333333334,12504.0
2006-10-30,12340.0,12380.0,12140.0,12180.0,8729.6845703125,20122000,12386.666666666666,12440.0
2006-10-31,12140.0,12320.0,12060.0,12220.0,8758.34765625,24140400,12266.666666666666,12376.0
2006-11-01,12360.0,12400.0,12260.0,12300.0,8815.6884765625,13952400,12233.333333333334,12336.0
2006-11-02,12280.0,12380.0,12220.0,12280.0,8801.359375,13024450,12266.666666666666,12276.0
2006-11-03,12340.0,12400.0,12180.0,12220.0,8758.34765625,14012550,12266.666666666666,12240.0
2006-11-06,12180.0,12200.0,11980.0,12100.0,8672.3447265625,17439800,12200.0,12224.0
2006-11-07,12300.0,12300.0,12100.0,12180.0,8729.6845703125,17791800,12166.666666666666,12216.0
2006-11-08,12300.0,12420.0,12300.0,12300.0,8815.6884765625,13618400,12193.333333333334,12216.0
2006-11-09,12400.0,12620.0,12360.0,12620.0,9045.0400390625,28261650,12366.666666666666,12284.0
2006-11-10,12560.0,12640.0,12520.0,12580.0,9016.375,13480750,12500.0,12356.0
2006-11-13,12720.0,12800.0,12660.0,12800.0,9174.0517578125,16464950,12666.666666666666,12496.0
2006-11-14,12960.0,13000.0,12880.0,12940.0,9274.392578125,18685300,12773.333333333334,12648.0
2006-11-15,13100.0,13240.0,13060.0,13240.0,9489.4091796875,29861150,12993.333333333334,12836.0
2006-11-16,13520.0,13520.0,13140.0,13140.0,9417.734375,19037300,13106.666666666666,12940.0
2006-11-17,13160.0,13160.0,13060.0,13140.0,9417.734375,9296700,13173.333333333334,13052.0
2006-11-20,13120.0,13120.0,12940.0,13040.0,9346.064453125,14429300,13106.666666666666,13100.0
2006-11-21,13060.0,13120.0,12960.0,13000.0,9317.396484375,10533050,13060.0,13112.0
2006-11-22,12940.0,13200.0,12940.0,13200.0,9460.7412109375,12154500,13080.0,13104.0
2006-11-23,13260.0,13300.0,13020.0,13080.0,9374.734375,12492450,13093.333333333334,13092.0
2006-11-24,13080.0,13120.0,12920.0,13040.0,9346.064453125,9120950,13106.666666666666,13072.0
2006-11-27,12940.0,13000.0,12780.0,12840.0,9202.7197265625,16110750,12986.666666666666,13032.0
2006-11-28,12620.0,12740.0,12600.0,12660.0,9073.70703125,15936500,12846.666666666666,12964.0
2006-11-29,12560.0,12740.0,12560.0,12620.0,9045.0400390625,16956850,12706.666666666666,12848.0
2006-11-30,12720.0,12880.0,12700.0,12800.0,9174.0517578125,15937700,12693.333333333334,12792.0
2006-12-01,12800.0,12900.0,12780.0,12800.0,9174.0517578125,8220950,12740.0,12744.0
2006-12-04,12860.0,12920.0,12740.0,12820.0,9188.3857421875,9770000,12806.666666666666,12740.0
2006-12-05,12960.0,13020.0,12760.0,12760.0,9145.3837890625,17541350,12793.333333333334,12760.0
2006-12-06,12760.0,12800.0,12580.0,12700.0,9102.3798828125,13141050,12760.0,12776.0
2006-12-07,12580.0,12700.0,12500.0,12520.0,8973.3662109375,14568100,12660.0,12720.0
